time,chy,chx,lat,lon,intensity
2021-06-09,1244500,2669500,47.34768767959989,8.358398534385763,
2021-06-09,1244500,2670500,47.34758152570822,8.371631314733682,
2021-06-09,1244500,2671500,47.34747385533239,8.384864043851598,
2021-06-09,1244500,2672500,47.347364668472395,8.398096721012848,
2021-06-09,1244500,2673500,47.34725396512823,8.411329345490763,
2021-06-09,1244500,2674500,47.347141745299886,8.42456191655868,
2021-06-09,1244500,2675500,47.347028008987394,8.437794433489929,
2021-06-09,1244500,2676500,47.34691275619072,8.451026895557845,
2021-06-09,1244500,2677500,47.34679598690988,8.464259302035764,
2021-06-09,1244500,2678500,47.3466777011449,8.477491652197013,
2021-06-09,1244500,2679500,47.34655789889572,8.490723945314931,
2021-06-09,1244500,2680500,47.3464365801624,8.503956180662847,
2021-06-09,1244500,2681500,47.34631374494489,8.517188357514096,
2021-06-09,1244500,2682500,47.34618939324322,8.530420475142016,
2021-06-09,1244500,2683500,47.34606352505738,8.54365253281993,
2021-06-09,1244500,2684500,47.345936140387394,8.55688452982118,
2021-06-09,1244500,2685500,47.345807239233224,8.570116465419098,
2021-06-09,1244500,2686500,47.345676821594886,8.583348338887014,
2021-06-09,1244500,2687500,47.345544887472386,8.596580149498266,
2021-06-09,1244500,2688500,47.345411436865724,8.60981189652618,
2021-06-09,1244500,2689500,47.34527646977489,8.623043579244097,
2021-06-09,1244500,2690500,47.34513998619988,8.636275196925347,
2021-06-09,1244500,2691500,47.34500198614072,8.649506748843264,
2021-06-09,1244500,2692500,47.34486246959739,8.662738234271181,
2021-06-09,1244500,2693500,47.34472143656989,8.67596965248243,
2021-06-09,1244500,2694500,47.34457888705822,8.689201002750346,
2021-06-09,1244500,2695500,47.34443482106239,8.702432284348262,
2021-06-09,1244500,2696500,47.344289238582384,8.715663496549514,
2021-06-09,1244500,2697500,47.34414213961823,8.72889463862743,
2021-06-09,1244500,2698500,47.343993524169896,8.742125709855348,
2021-06-09,1244500,2699500,47.34384339223739,8.755356709506597,
2021-06-09,1245500,2668500,47.35678606612664,8.345318370626181,
2021-06-09,1245500,2669500,47.356681411584134,8.358553430194098,
2021-06-09,1245500,2670500,47.35657524030913,8.37178843925868,
2021-06-09,1245500,2671500,47.35646755230163,8.385023397093263,
2021-06-09,1245500,2672500,47.35635834756164,8.39825830297118,
2021-06-09,1245500,2673500,47.35624762608913,8.411493156165765,
2021-06-09,1245500,2674500,47.35613538788413,8.424727955950347,
2021-06-09,1245500,2675500,47.35602163294664,8.437962701598261,
2021-06-09,1245500,2676500,47.35590636127663,8.451197392382845,
2021-06-09,1245500,2677500,47.35578957287413,8.46443202757743,
2021-06-09,1245500,2678500,47.355671267739126,8.477666606455347,
2021-06-09,1245500,2679500,47.355551445871626,8.49090112828993,
2021-06-09,1245500,2680500,47.35543010727164,8.504135592354515,
2021-06-09,1245500,2681500,47.35530725193913,8.517369997922431,
2021-06-09,1245500,2682500,47.355182879874135,8.530604344267013,
2021-06-09,1245500,2683500,47.35505699107663,8.543838630661597,
2021-06-09,1245500,2684500,47.35492958554663,8.557072856379513,
2021-06-09,1245500,2685500,47.35480066328414,8.570307020694097,
2021-06-09,1245500,2686500,47.35467022428913,8.583541122878678,
2021-06-09,1245500,2687500,47.35453826856164,8.596775162206598,
2021-06-09,1245500,2688500,47.35440479610164,8.61000913795118,
2021-06-09,1245500,2689500,47.35426980690914,8.623243049385763,
2021-06-09,1245500,2690500,47.35413330098413,8.63647689578368,
2021-06-09,1245500,2691500,47.35399527832664,8.649710676418264,
2021-06-09,1245500,2692500,47.35385573893663,8.662944390562846,
2021-06-09,1245500,2693500,47.35371468281413,8.676178037490764,
2021-06-09,1245500,2694500,47.35357210995913,8.689411616475347,
2021-06-09,1245500,2695500,47.35342802037164,8.702645126789928,
2021-06-09,1245500,2696500,47.353282414051634,8.715878567707847,
2021-06-09,1245500,2697500,47.353135290999134,8.729111938502431,
2021-06-09,1245500,2698500,47.35298665121414,8.742345238447015,
2021-06-09,1245500,2699500,47.35283649469663,8.755578466814931,
2021-06-09,1246500,2668500,47.36577979058475,8.345471083612846,
2021-06-09,1246500,2669500,47.36567511890726,8.35870837256743,
2021-06-09,1246500,2670500,47.36556893024892,8.371945611018681,
2021-06-09,1246500,2671500,47.36546122460975,8.38518279823993,
2021-06-09,1246500,2672500,47.36535200198976,8.398419933504515,
2021-06-09,1246500,2673500,47.36524126238893,8.411657016085764,
2021-06-09,1246500,2674500,47.365129005807255,8.424894045257012,
2021-06-09,1246500,2675500,47.36501523224476,8.438131020291596,
2021-06-09,1246500,2676500,47.36489994170142,8.451367940462847,
2021-06-09,1246500,2677500,47.36478313417725,8.464604805044097,
2021-06-09,1246500,2678500,47.36466480967225,8.47784161330868,
2021-06-09,1246500,2679500,47.36454496818642,8.491078364529931,
2021-06-09,1246500,2680500,47.36442360971976,8.50431505798118,
2021-06-09,1246500,2681500,47.36430073427225,8.517551692935763,
2021-06-09,1246500,2682500,47.36417634184392,8.530788268667015,
2021-06-09,1246500,2683500,47.36405043243475,8.544024784448263,
2021-06-09,1246500,2684500,47.36392300604475,8.557261239552846,
2021-06-09,1246500,2685500,47.363794062673925,8.570497633254098,
2021-06-09,1246500,2686500,47.36366360232225,8.583733964825349,
2021-06-09,1246500,2687500,47.363531624989754,8.59697023353993,
2021-06-09,1246500,2688500,47.36339813067642,8.61020643867118,
2021-06-09,1246500,2689500,47.36326311938225,8.623442579492432,
2021-06-09,1246500,2690500,47.36312659110726,8.636678655277013,
2021-06-09,1246500,2691500,47.36298854585143,8.649914665298263,
2021-06-09,1246500,2692500,47.362848983614754,8.663150608829513,
2021-06-09,1246500,2693500,47.36270790439725,8.676386485144096,
2021-06-09,1246500,2694500,47.36256530819892,8.689622293515347,
2021-06-09,1246500,2695500,47.362421195019756,8.702858033216597,
2021-06-09,1246500,2696500,47.36227556485976,8.71609370352118,
2021-06-09,1246500,2697500,47.36212841771893,8.72932930370243,
2021-06-09,1246500,2698500,47.36197975359726,8.742564833033681,
2021-06-09,1246500,2699500,47.361829572494756,8.755800290788263,
2021-06-09,1247500,2668500,47.37477349014844,8.345623842494513,
2021-06-09,1247500,2669500,47.37466880133595,8.358863361505763,
2021-06-09,1247500,2670500,47.37456259529427,8.37210283001368,
2021-06-09,1247500,2671500,47.37445487202345,8.385342247291597,
2021-06-09,1247500,2672500,47.37434563152345,8.39858161261285,
2021-06-09,1247500,2673500,47.37423487379428,8.411820925250764,
2021-06-09,1247500,2674500,47.37412259883594,8.425060184478681,
2021-06-09,1247500,2675500,47.37400880664845,8.438299389569929,
2021-06-09,1247500,2676500,47.37389349723177,8.451538539797847,
2021-06-09,1247500,2677500,47.37377667058593,8.464777634435762,
2021-06-09,1247500,2678500,47.37365832671094,8.478016672757015,
2021-06-09,1247500,2679500,47.37353846560678,8.49125565403493,
2021-06-09,1247500,2680500,47.37341708727344,8.504494577542848,
2021-06-09,1247500,2681500,47.37329419171094,8.517733442554098,
2021-06-09,1247500,2682500,47.37316977891928,8.530972248342016,
2021-06-09,1247500,2683500,47.37304384889843,8.54421099417993,
2021-06-09,1247500,2684500,47.37291640164844,8.557449679341179,
2021-06-09,1247500,2685500,47.37278743716928,8.570688303099097,
2021-06-09,1247500,2686500,47.37265695546094,8.583926864727012,
2021-06-09,1247500,2687500,47.37252495652344,8.597165363498265,
2021-06-09,1247500,2688500,47.37239144035678,8.610403798686178,
2021-06-09,1247500,2689500,47.372256406960936,8.623642169564098,
2021-06-09,1247500,2690500,47.37211985633594,8.636880475405347,
2021-06-09,1247500,2691500,47.371981788481776,8.650118715483265,
2021-06-09,1247500,2692500,47.371842203398444,8.66335688907118,
2021-06-09,1247500,2693500,47.37170110108594,8.676594995442429,
2021-06-09,1247500,2694500,47.37155848154427,8.689833033870348,
2021-06-09,1247500,2695500,47.37141434477345,8.703071003628262,
2021-06-09,1247500,2696500,47.37126869077345,8.716308903989514,
2021-06-09,1247500,2697500,47.37112151954428,8.72954673422743,
2021-06-09,1247500,2698500,47.370972831085936,8.742784493615348,
2021-06-09,1247500,2699500,47.37082262539844,8.756022181426598,
2021-06-09,1248500,2668500,47.383767164584334,8.345776647271181,
2021-06-09,1248500,2669500,47.38366245863684,8.359018397009097,
2021-06-09,1248500,2670500,47.38355623521184,8.37226009624368,
2021-06-09,1248500,2671500,47.38344849430934,8.385501744248264,
2021-06-09,1248500,2672500,47.383339235929334,8.398743340296182,
2021-06-09,1248500,2673500,47.38322846007184,8.411984883660764,
2021-06-09,1248500,2674500,47.38311616673683,8.425226373615347,
2021-06-09,1248500,2675500,47.38300235592433,8.438467809433263,
2021-06-09,1248500,2676500,47.38288702763433,8.451709190387847,
2021-06-09,1248500,2677500,47.382770181866825,8.46495051575243,
2021-06-09,1248500,2678500,47.38265181862184,8.478191784800348,
2021-06-09,1248500,2679500,47.38253193789933,8.491432996804932,
2021-06-09,1248500,2680500,47.382410539699336,8.504674151039517,
2021-06-09,1248500,2681500,47.382287624021835,8.51791524677743,
2021-06-09,1248500,2682500,47.382163190866834,8.531156283292015,
2021-06-09,1248500,2683500,47.38203724023433,8.544397259856597,
2021-06-09,1248500,2684500,47.38190977212433,8.557638175744511,
2021-06-09,1248500,2685500,47.38178078653684,8.570879030229097,
2021-06-09,1248500,2686500,47.38165028347183,8.58411982258368,
2021-06-09,1248500,2687500,47.38151826292933,8.597360552081597,
2021-06-09,1248500,2688500,47.38138472490934,8.61060121799618,
2021-06-09,1248500,2689500,47.38124966941183,8.623841819600763,
2021-06-09,1248500,2690500,47.38111309643684,8.63708235616868,
2021-06-09,1248500,2691500,47.38097500598434,8.650322826973262,
2021-06-09,1248500,2692500,47.38083539805434,8.663563231287846,
2021-06-09,1248500,2693500,47.380694272646835,8.676803568385765,
2021-06-09,1248500,2694500,47.38055162976184,8.690043837540347,
2021-06-09,1248500,2695500,47.38040746939933,8.703284038024929,
2021-06-09,1248500,2696500,47.38026179155933,8.716524169112848,
2021-06-09,1248500,2697500,47.38011459624184,8.72976423007743,
2021-06-09,1248500,2698500,47.379965883446836,8.743004220192013,
2021-06-09,1248500,2699500,47.37981565317433,8.75624413872993,
2021-06-09,1249500,2668500,47.39276081365913,8.345929497942848,
2021-06-09,1249500,2669500,47.39265609057663,8.359173479077432,
2021-06-09,1249500,2670500,47.392549849768294,8.372417409708682,
2021-06-09,1249500,2671500,47.392442091234116,8.385661289109931,
2021-06-09,1249500,2672500,47.392332814974125,8.398905116554513,
2021-06-09,1249500,2673500,47.392222020988285,8.412148891315763,
2021-06-09,1249500,2674500,47.392109709276625,8.425392612667013,
2021-06-09,1249500,2675500,47.39199587983913,8.438636279881596,
2021-06-09,1249500,2676500,47.391880532675785,8.451879892232846,
2021-06-09,1249500,2677500,47.39176366778662,8.465123448994097,
2021-06-09,1249500,2678500,47.39164528517162,8.478366949438682,
2021-06-09,1249500,2679500,47.391525384830786,8.491610392839931,
2021-06-09,1249500,2680500,47.39140396676412,8.50485377847118,
2021-06-09,1249500,2681500,47.39128103097161,8.518097105605763,
2021-06-09,1249500,2682500,47.391156577453295,8.531340373517015,
2021-06-09,1249500,2683500,47.391030606209114,8.544583581478264,
2021-06-09,1249500,2684500,47.39090311723912,8.557826728762846,
2021-06-09,1249500,2685500,47.3907741105433,8.571069814644098,
2021-06-09,1249500,2686500,47.39064358612162,8.584312838395347,
2021-06-09,1249500,2687500,47.39051154397413,8.59755579928993,
2021-06-09,1249500,2688500,47.390377984100795,8.61079869660118,
2021-06-09,1249500,2689500,47.390242906501626,8.62404152960243,
2021-06-09,1249500,2690500,47.390106311176616,8.637284297567014,
2021-06-09,1249500,2691500,47.38996819812579,8.650526999768264,
2021-06-09,1249500,2692500,47.38982856734912,8.663769635479513,
2021-06-09,1249500,2693500,47.38968741884662,8.677012203974096,
2021-06-09,1249500,2694500,47.389544752618285,8.690254704525346,
2021-06-09,1249500,2695500,47.38940056866412,8.703497136406597,
2021-06-09,1249500,2696500,47.389254866984125,8.71673949889118,
2021-06-09,1249500,2697500,47.38910764757829,8.729981791252431,
2021-06-09,1249500,2698500,47.388958910446625,8.743224012763681,
2021-06-09,1249500,2699500,47.388808655589116,8.756466162698263,
2021-06-09,1250500,2668500,47.40175443713949,8.346082394509516,
2021-06-09,1250500,2669500,47.40164969692198,8.359328607710761,
2021-06-09,1250500,2670500,47.401543438730315,8.372574770408681,
2021-06-09,1250500,2671500,47.401435662564474,8.385820881876597,
2021-06-09,1250500,2672500,47.401326368424485,8.399066941387847,
2021-06-09,1250500,2673500,47.40121555631031,8.412312948215764,
2021-06-09,1250500,2674500,47.40110322622198,8.42555890163368,
2021-06-09,1250500,2675500,47.400989378159494,8.43880480091493,
2021-06-09,1250500,2676500,47.40087401212281,8.452050645332848,
2021-06-09,1250500,2677500,47.40075712811198,8.465296434160763,
2021-06-09,1250500,2678500,47.40063872612698,8.478542166672014,
2021-06-09,1250500,2679500,47.40051880616781,8.491787842139932,
2021-06-09,1250500,2680500,47.40039736823448,8.505033459837849,
2021-06-09,1250500,2681500,47.40027441232698,8.518279019039097,
2021-06-09,1250500,2682500,47.40014993844531,8.531524519017015,
2021-06-09,1250500,2683500,47.40002394658947,8.544769959044931,
2021-06-09,1250500,2684500,47.39989643675948,8.55801533839618,
2021-06-09,1250500,2685500,47.39976740895531,8.571260656344098,
2021-06-09,1250500,2686500,47.39963686317698,8.584505912162012,
2021-06-09,1250500,2687500,47.39950479942448,8.597751105123264,
2021-06-09,1250500,2688500,47.39937121769781,8.61099623450118,
2021-06-09,1250500,2689500,47.39923611799698,8.6242412995691,
2021-06-09,1250500,2690500,47.399099500321974,8.637486299600347,
2021-06-09,1250500,2691500,47.398961364672815,8.650731233868264,
2021-06-09,1250500,2692500,47.39882171104948,8.663976101646178,
2021-06-09,1250500,2693500,47.39868053945198,8.67722090220743,
2021-06-09,1250500,2694500,47.39853784988031,8.690465634825348,
2021-06-09,1250500,2695500,47.398393642334476,8.703710298773263,
2021-06-09,1250500,2696500,47.39824791681448,8.716954893324514,
2021-06-09,1250500,2697500,47.398100673320315,8.73019941775243,
2021-06-09,1250500,2698500,47.39795191185198,8.743443871330348,
2021-06-09,1250500,2699500,47.397801632409475,8.756688253331596,
2021-06-09,1251500,2668500,47.41074803479205,8.346235336971182,
2021-06-09,1251500,2669500,47.410643277439554,8.359483782909097,
2021-06-09,1251500,2670500,47.41053700186454,8.37273217834368,
2021-06-09,1251500,2671500,47.410429208067036,8.385980522548264,
2021-06-09,1251500,2672500,47.41031989604705,8.399228814796182,
2021-06-09,1251500,2673500,47.410209065804544,8.412477054360764,
2021-06-09,1251500,2674500,47.41009671733954,8.425725240515346,
2021-06-09,1251500,2675500,47.40998285065205,8.438973372533262,
2021-06-09,1251500,2676500,47.40986746574204,8.452221449687848,
2021-06-09,1251500,2677500,47.40975056260954,8.46546947125243,
2021-06-09,1251500,2678500,47.40963214125455,8.478717436500347,
2021-06-09,1251500,2679500,47.40951220167704,8.49196534470493,
2021-06-09,1251500,2680500,47.40939074387704,8.505213195139515,
2021-06-09,1251500,2681500,47.409267767854544,8.51846098707743,
2021-06-09,1251500,2682500,47.409143273609544,8.531708719792015,
2021-06-09,1251500,2683500,47.40901726114204,8.544956392556596,
2021-06-09,1251500,2684500,47.408889730452046,8.558204004644512,
2021-06-09,1251500,2685500,47.40876068153955,8.571451555329098,
2021-06-09,1251500,2686500,47.40863011440454,8.584699043883681,
2021-06-09,1251500,2687500,47.40849802904704,8.597946469581595,
2021-06-09,1251500,2688500,47.408364425467056,8.61119383169618,
2021-06-09,1251500,2689500,47.40822930366454,8.624441129500765,
2021-06-09,1251500,2690500,47.40809266363954,8.63768836226868,
2021-06-09,1251500,2691500,47.40795450539205,8.650935529273264,
2021-06-09,1251500,2692500,47.40781482892205,8.664182629787845,
2021-06-09,1251500,2693500,47.407673634229546,8.677429663085762,
2021-06-09,1251500,2694500,47.40753092131454,8.690676628440348,
2021-06-09,1251500,2695500,47.40738669017705,8.70392352512493,
2021-06-09,1251500,2696500,47.40724094081705,8.717170352412845,
2021-06-09,1251500,2697500,47.407093673234556,8.73041710957743,
2021-06-09,1251500,2698500,47.406944887429546,8.743663795892013,
2021-06-09,1251500,2699500,47.40679458340204,8.75691041062993,
2021-06-09,1252500,2668500,47.4197416063835,8.346388325327846,
2021-06-09,1252500,2669500,47.419636831896,8.359639004672431,
2021-06-09,1252500,2670500,47.419530538937664,8.372889633513681,
2021-06-09,1252500,2671500,47.4194227275085,8.386140211124932,
2021-06-09,1252500,2672500,47.4193133976085,8.399390736779514,
2021-06-09,1252500,2673500,47.41920254923767,8.412641209750763,
2021-06-09,1252500,2674500,47.41909018239599,8.425891629312012,
2021-06-09,1252500,2675500,47.4189762970835,8.439141994736595,
2021-06-09,1252500,2676500,47.41886089330016,8.452392305297845,
2021-06-09,1252500,2677500,47.41874397104599,8.465642560269096,
2021-06-09,1252500,2678500,47.418625530321,8.478892758923681,
2021-06-09,1252500,2679500,47.418505571125166,8.49214290053493,
2021-06-09,1252500,2680500,47.4183840934585,8.505392984376181,
2021-06-09,1252500,2681500,47.41826109732099,8.518643009720765,
2021-06-09,1252500,2682500,47.41813658271266,8.531892975842014,
2021-06-09,1252500,2683500,47.41801054963349,8.545142882013264,
2021-06-09,1252500,2684500,47.4178829980835,8.558392727507846,
2021-06-09,1252500,2685500,47.417753928062666,8.571642511599096,
2021-06-09,1252500,2686500,47.417623339570994,8.584892233560346,
2021-06-09,1252500,2687500,47.417491232608505,8.59814189266493,
2021-06-09,1252500,2688500,47.41735760717517,8.611391488186179,
2021-06-09,1252500,2689500,47.41722246327099,8.62464101939743,
2021-06-09,1252500,2690500,47.417085800896,8.637890485572013,
2021-06-09,1252500,2691500,47.416947620050166,8.651139885983262,
2021-06-09,1252500,2692500,47.416807920733504,8.664389219904512,
2021-06-09,1252500,2693500,47.416666702945996,8.677638486609096,
2021-06-09,1252500,2694500,47.41652396668766,8.690887685370347,
2021-06-09,1252500,2695500,47.416379711958506,8.704136815461597,
2021-06-09,1252500,2696500,47.416233938758495,8.71738587615618,
2021-06-09,1252500,2697500,47.416086647087674,8.730634866727431,
2021-06-09,1252500,2698500,47.415937836946,8.74388378644868,
2021-06-09,1252500,2699500,47.415787508333494,8.757132634593264,
2021-06-09,1253500,2668500,47.42873515168052,8.346541359579513,
2021-06-09,1253500,2669500,47.42863036005802,8.359794273000764,
2021-06-09,1253500,2670500,47.428524049716344,8.37304713591868,
2021-06-09,1253500,2671500,47.42841622065552,8.386299947606597,
2021-06-09,1253500,2672500,47.428306872875524,8.399552707337849,
2021-06-09,1253500,2673500,47.42819600637636,8.412805414385764,
2021-06-09,1253500,2674500,47.42808362115802,8.42605806802368,
2021-06-09,1253500,2675500,47.42796971722052,8.439310667524929,
2021-06-09,1253500,2676500,47.42785429456385,8.452563212162847,
2021-06-09,1253500,2677500,47.42773735318801,8.465815701210763,
2021-06-09,1253500,2678500,47.42761889309301,8.479068133942015,
2021-06-09,1253500,2679500,47.42749891427886,8.492320509629929,
2021-06-09,1253500,2680500,47.427377416745514,8.505572827547848,
2021-06-09,1253500,2681500,47.42725440049302,8.518825086969096,
2021-06-09,1253500,2682500,47.42712986552135,8.532077287167015,
2021-06-09,1253500,2683500,47.427003811830524,8.54532942741493,
2021-06-09,1253500,2684500,47.42687623942052,8.55858150698618,
2021-06-09,1253500,2685500,47.426747148291355,8.571833525154098,
2021-06-09,1253500,2686500,47.42661653844302,8.585085481192014,
2021-06-09,1253500,2687500,47.42648440987553,8.598337374373264,
2021-06-09,1253500,2688500,47.426350762588854,8.61158920397118,
2021-06-09,1253500,2689500,47.42621559658302,8.624840969259097,
2021-06-09,1253500,2690500,47.42607891185801,8.638092669510348,
2021-06-09,1253500,2691500,47.425940708413854,8.651344303998265,
2021-06-09,1253500,2692500,47.42580098625052,8.664595871996179,
2021-06-09,1253500,2693500,47.425659745368016,8.67784737277743,
2021-06-09,1253500,2694500,47.42551698576634,8.691098805615347,
2021-06-09,1253500,2695500,47.42537270744552,8.704350169783263,
2021-06-09,1253500,2696500,47.42522691040552,8.717601464554512,
2021-06-09,1253500,2697500,47.42507959464636,8.73085268920243,
2021-06-09,1253500,2698500,47.42493076016802,8.744103843000348,
2021-06-09,1253500,2699500,47.42478040697051,8.757354925221598,
2021-06-09,1254500,2668500,47.43772867044976,8.34669443972618,
2021-06-09,1254500,2669500,47.43762386169226,8.359949587894098,
2021-06-09,1254500,2670500,47.43751753396726,8.37320468555868,
2021-06-09,1254500,2671500,47.43740968727475,8.386459731993263,
2021-06-09,1254500,2672500,47.43730032161476,8.399714726471181,
2021-06-09,1254500,2673500,47.43718943698725,8.412969668265763,
2021-06-09,1254500,2674500,47.43707703339225,8.426224556650347,
2021-06-09,1254500,2675500,47.43696311082975,8.439479390898263,
2021-06-09,1254500,2676500,47.436847669299745,8.452734170282847,
2021-06-09,1254500,2677500,47.43673070880225,8.46598889407743,
2021-06-09,1254500,2678500,47.43661222933725,8.479243561555347,
2021-06-09,1254500,2679500,47.43649223090475,8.49249817198993,
2021-06-09,1254500,2680500,47.43637071350475,8.505752724654515,
2021-06-09,1254500,2681500,47.436247677137246,8.51900721882243,
2021-06-09,1254500,2682500,47.436123121802254,8.532261653767016,
2021-06-09,1254500,2683500,47.43599704749975,8.545516028761597,
2021-06-09,1254500,2684500,47.43586945422975,8.558770343079512,
2021-06-09,1254500,2685500,47.435740341992265,8.572024595994097,
2021-06-09,1254500,2686500,47.43560971078725,8.58527878677868,
2021-06-09,1254500,2687500,47.43547756061476,8.598532914706597,
2021-06-09,1254500,2688500,47.43534389147476,8.61178697905118,
2021-06-09,1254500,2689500,47.435208703367245,8.625040979085764,
2021-06-09,1254500,2690500,47.43507199629225,8.63829491408368,
2021-06-09,1254500,2691500,47.43493377024976,8.651548783318265,
2021-06-09,1254500,2692500,47.43479402523976,8.664802586062844,
2021-06-09,1254500,2693500,47.43465276126225,8.678056321590764,
2021-06-09,1254500,2694500,47.43450997831725,8.691309989175346,
2021-06-09,1254500,2695500,47.43436567640476,8.70456358808993,
2021-06-09,1254500,2696500,47.43421985552475,8.717817117607847,
2021-06-09,1254500,2697500,47.434072515677265,8.73107057700243,
2021-06-09,1254500,2698500,47.43392365686226,8.744323965547014,
2021-06-09,1254500,2699500,47.433773279079745,8.75757728251493,
2021-06-09,1255500,2668500,47.446722162457874,8.346847565767849,
2021-06-09,1255500,2669500,47.446617336565375,8.36010494935243,
2021-06-09,1255500,2670500,47.446510991457046,8.373362282433682,
2021-06-09,1255500,2671500,47.446403127132875,8.386619564284931,
2021-06-09,1255500,2672500,47.44629374359288,8.399876794179512,
2021-06-09,1255500,2673500,47.44618284083705,8.413133971390762,
2021-06-09,1255500,2674500,47.446070418865375,8.426391095192013,
2021-06-09,1255500,2675500,47.44595647767788,8.439648164856596,
2021-06-09,1255500,2676500,47.445841017274546,8.452905179657845,
2021-06-09,1255500,2677500,47.445724037655374,8.466162138869098,
2021-06-09,1255500,2678500,47.445605538820374,8.47941904176368,
2021-06-09,1255500,2679500,47.44548552076954,8.49267588761493,
2021-06-09,1255500,2680500,47.44536398350288,8.50593267569618,
2021-06-09,1255500,2681500,47.44524092702037,8.519189405280764,
2021-06-09,1255500,2682500,47.44511635132204,8.532446075642016,
2021-06-09,1255500,2683500,47.44499025640786,8.545702686053263,
2021-06-09,1255500,2684500,47.44486264227787,8.558959235787846,
2021-06-09,1255500,2685500,47.444733508932046,8.572215724119097,
2021-06-09,1255500,2686500,47.444602856370366,8.585472150320347,
2021-06-09,1255500,2687500,47.44447068459287,8.59872851366493,
2021-06-09,1255500,2688500,47.44433699359954,8.611984813426181,
2021-06-09,1255500,2689500,47.444201783390376,8.625241048877431,
2021-06-09,1255500,2690500,47.444065053965375,8.638497219292013,
2021-06-09,1255500,2691500,47.443926805324544,8.651753323943264,
2021-06-09,1255500,2692500,47.44378703746788,8.665009362104513,
2021-06-09,1255500,2693500,47.443645750395376,8.678265333049097,
2021-06-09,1255500,2694500,47.443502944107045,8.691521236050347,
2021-06-09,1255500,2695500,47.44335861860287,8.704777070381597,
2021-06-09,1255500,2696500,47.443212773882884,8.71803283531618,
2021-06-09,1255500,2697500,47.443065409947046,8.73128853012743,
2021-06-09,1255500,2698500,47.44291652679537,8.74454415408868,
2021-06-09,1255500,2699500,47.44276612442788,8.757799706473262,
2021-06-09,1256500,2668500,47.455715627471555,8.347000737704514,
2021-06-09,1256500,2669500,47.45561078444406,8.360260357375763,
2021-06-09,1256500,2670500,47.455504421952384,8.37351992654368,
2021-06-09,1256500,2671500,47.45539653999655,8.386779444481597,
2021-06-09,1256500,2672500,47.45528713857655,8.400038910462847,
2021-06-09,1256500,2673500,47.45517621769239,8.413298323760763,
2021-06-09,1256500,2674500,47.45506377734405,8.42655768364868,
2021-06-09,1256500,2675500,47.454949817531556,8.43981698939993,
2021-06-09,1256500,2676500,47.45483433825488,8.453076240287848,
2021-06-09,1256500,2677500,47.45471733951405,8.466335435585764,
2021-06-09,1256500,2678500,47.454598821309055,8.479594574567013,
2021-06-09,1256500,2679500,47.45447878363988,8.492853656504929,
2021-06-09,1256500,2680500,47.454357226506545,8.506112680672848,
2021-06-09,1256500,2681500,47.45423414990905,8.519371646344098,
2021-06-09,1256500,2682500,47.45410955384739,8.532630552792016,
2021-06-09,1256500,2683500,47.45398343832155,8.54588939928993,
2021-06-09,1256500,2684500,47.45385580333155,8.559148185111178,
2021-06-09,1256500,2685500,47.45372664887739,8.572406909529096,
2021-06-09,1256500,2686500,47.45359597495905,8.585665571817012,
2021-06-09,1256500,2687500,47.45346378157656,8.598924171248264,
2021-06-09,1256500,2688500,47.45333006872988,8.61218270709618,
2021-06-09,1256500,2689500,47.453194836419044,8.625441178634098,
2021-06-09,1256500,2690500,47.453058084644056,8.638699585135347,
2021-06-09,1256500,2691500,47.45291981340488,8.651957925873264,
2021-06-09,1256500,2692500,47.45278002270155,8.66521620012118,
2021-06-09,1256500,2693500,47.452638712534046,8.678474407152429,
2021-06-09,1256500,2694500,47.45249588290238,8.691732546240345,
2021-06-09,1256500,2695500,47.45235153380655,8.704990616658263,
2021-06-09,1256500,2696500,47.45220566524656,8.718248617679514,
2021-06-09,1256500,2697500,47.45205827722239,8.73150654857743,
2021-06-09,1256500,2698500,47.45190936973406,8.744764408625347,
2021-06-09,1256500,2699500,47.45175894278155,8.758022197096595,
2021-06-09,1257500,2668500,47.46470906525746,8.34715395553618,
2021-06-09,1257500,2669500,47.46460420509496,8.360415811964096,
2021-06-09,1257500,2670500,47.46449782521996,8.373677617888681,
2021-06-09,1257500,2671500,47.46438992563246,8.386939372583264,
2021-06-09,1257500,2672500,47.46428050633246,8.400201075321181,
2021-06-09,1257500,2673500,47.46416956731996,8.413462725375762,
2021-06-09,1257500,2674500,47.46405710859496,8.426724322020346,
2021-06-09,1257500,2675500,47.46394313015746,8.439985864528262,
2021-06-09,1257500,2676500,47.46382763200745,8.453247352172847,
2021-06-09,1257500,2677500,47.46371061414496,8.466508784227429,
2021-06-09,1257500,2678500,47.46359207656996,8.479770159965348,
2021-06-09,1257500,2679500,47.46347201928246,8.49303147865993,
2021-06-09,1257500,2680500,47.46335044228246,8.506292739584516,
2021-06-09,1257500,2681500,47.463227345569955,8.519553942012429,
2021-06-09,1257500,2682500,47.46310272914496,8.532815085217015,
2021-06-09,1257500,2683500,47.462976593007454,8.546076168471597,
2021-06-09,1257500,2684500,47.46284893715745,8.559337191049513,
2021-06-09,1257500,2685500,47.46271976159496,8.572598152224096,
2021-06-09,1257500,2686500,47.46258906631996,8.58585905126868,
2021-06-09,1257500,2687500,47.46245685133246,8.599119887456599,
2021-06-09,1257500,2688500,47.46232311663246,8.612380660061179,
2021-06-09,1257500,2689500,47.462187862219956,8.625641368355764,
